"","GridSize","seed","alpha","lambda","beta","type","SpectralNorm","SpectralNormTaper","FrobNorm","FrobNormTaper","SpectralNormSepKron","FrobNormSepKron","L1Selected","L2Selected"
"433",20,33,1,4,0,"rectangular",35.888530068105,26.1414310531328,46.8486690459976,34.8562641172613,32.3581757098998,45.0403775419915,5,5
"434",20,34,1,4,0,"rectangular",30.1653778784964,25.1717808894372,44.672680446601,38.9413438210875,31.1546778131549,47.7538437014002,7,8
"435",20,35,1,4,0,"rectangular",22.2854104348439,16.6415459683419,42.3111617864445,33.438066936876,18.7871202967496,38.7256180705713,16,5
"436",20,36,1,4,0,"rectangular",30.3808430046463,21.8796269557518,39.641066197867,29.4055454690404,28.7053536934643,40.5454098108088,5,7
"437",20,37,1,4,0,"rectangular",40.3545218029474,34.4541677094769,60.8008084231188,50.085814024547,36.653161065999,54.0815404070834,3,6
"438",20,38,1,4,0,"rectangular",30.557799662793,31.2115081453294,59.849048112003,58.1031171051454,32.259444248849,48.2170494763064,10,11
"439",20,39,1,4,0,"rectangular",31.3921760839213,28.3866751142744,46.803131421998,40.1865117260797,36.3956351749175,54.8222245290816,6,4
"440",20,40,1,4,0,"rectangular",32.9162634853752,25.6736424278937,49.0505105362046,35.674808579367,27.268411930909,36.3888892273627,5,6
"441",20,41,1,4,0,"rectangular",27.7466259327537,24.016868899524,42.5948641978537,33.6062219086329,21.3027033721748,27.6235282564845,5,5
"442",20,42,1,4,0,"rectangular",13.4015256936222,13.7690998481233,32.8991124294662,31.0322983243838,9.19701490828053,21.6946924023317,10,8
"443",20,43,1,4,0,"rectangular",32.3309382462381,23.5995737387288,43.5580361330395,34.3019267578749,25.4406366277313,35.8717307607381,9,5
"444",20,44,1,4,0,"rectangular",26.4977045545884,19.1015903940173,34.1086301546356,24.2579900007255,7.02484518949081,20.123189480383,7,6
"445",20,45,1,4,0,"rectangular",36.7694303969048,33.464380475656,57.3349561967825,47.0599762666842,33.5119746616382,46.6272540037401,5,4
"446",20,46,1,4,0,"rectangular",19.1399807408601,25.6478804360159,34.8582509074733,33.2030068268623,23.9280549792224,31.4917522305101,7,5
"447",20,47,1,4,0,"rectangular",30.770375011335,24.9915022082754,38.6456105487105,36.4884143561565,21.0127217742998,30.9646503180645,11,9
"448",20,48,1,4,0,"rectangular",18.3259638497302,8.67011790904362,33.2047047432865,18.3443983548501,39.0043418364782,88.3840158343581,8,6
"449",20,49,1,4,0,"rectangular",28.9248810043633,21.0735558496457,50.2100088584065,37.1366864767763,16.4416910359632,22.6188595922727,6,6
"450",20,50,1,4,0,"rectangular",31.5499515501895,23.8817559993636,45.2111702696092,35.3935123828646,29.6064526021418,45.1002791672991,5,9
"451",20,51,1,4,0,"rectangular",27.2168433408459,26.8250150952506,43.9380889703448,37.1813833980991,20.8864168786809,28.6096526369,7,9
"452",20,52,1,4,0,"rectangular",20.109127540217,16.0208759882049,36.9172759740489,33.4785137732713,12.2146973315859,25.5293497875978,11,13
"453",20,53,1,4,0,"rectangular",27.1092969453146,21.444737724559,37.4338299411258,29.2528564990715,24.5549181380939,32.2833287113421,7,4
"454",20,54,1,4,0,"rectangular",17.6574543593419,10.3464967837847,31.0271340206831,23.0246650009402,29.3246341401817,63.3734840055458,9,6
"455",20,55,1,4,0,"rectangular",28.117051465325,22.4372088452983,41.291334927034,30.9288018232606,26.3512756095594,34.1534975059932,5,5
"456",20,56,1,4,0,"rectangular",36.8038260759386,29.7288877320262,48.4027321887312,40.2564771093004,38.9454149004957,60.4014375858952,5,5
"457",20,57,1,4,0,"rectangular",22.2710824420835,18.3657351879254,40.1090713845527,33.4586461537447,32.035561485592,82.1358600712656,4,8
"458",20,58,1,4,0,"rectangular",29.1797403195375,25.3821460692983,43.07429941739,33.4857196269248,27.7989504101752,38.4594104449291,7,5
"459",20,59,1,4,0,"rectangular",24.6946517156199,15.1052346460333,36.2489034396443,28.6467066931987,39.2340496543418,71.5453901286672,10,7
"460",20,60,1,4,0,"rectangular",29.5625044814911,30.226262774658,53.6743389238774,53.0919768500357,31.0175831369059,45.7011165097184,12,12
"461",20,61,1,4,0,"rectangular",26.5048016336154,20.261180661282,43.6147452487917,35.4183302270915,19.8844127314089,28.7246153949709,11,7
"462",20,62,1,4,0,"rectangular",19.5979027682772,18.4429515278913,30.9170732870191,24.3493296761687,12.1446864061955,18.1147404833765,6,6
"463",20,63,1,4,0,"rectangular",15.5108751513942,9.78972552401056,26.130445059264,21.003975230808,16.9820403266237,35.8371072716658,8,8
"464",20,64,1,4,0,"rectangular",20.9465777485267,16.9160704753422,36.6443921511186,32.2684065670863,61.1133113916728,98.0347013790463,13,8
"465",20,65,1,4,0,"rectangular",18.5607618819998,17.0806301599886,32.5486047899463,25.6834581071735,10.4592390876127,26.2284120229893,5,8
"466",20,66,1,4,0,"rectangular",53.9379726978891,50.8615191874786,61.5144279366363,60.8925015846805,55.7577308563633,66.2664297856516,13,12
"467",20,67,1,4,0,"rectangular",12.9857751221129,11.4996879425914,29.9114047907993,26.5553951415538,12.850090845548,24.1649791296744,5,11
"468",20,68,1,4,0,"rectangular",14.5598389507053,13.4079339360869,33.1983291244637,31.7783978690568,16.1785541191728,32.8349297254858,10,14
"469",20,69,1,4,0,"rectangular",39.425058345237,36.2853268123327,61.4962362428749,55.5138563094515,36.2438847879737,51.0307518864218,5,8
"470",20,70,1,4,0,"rectangular",23.57178590856,22.1032455027194,32.0294642637772,31.3297704387099,10.4014416413243,21.6775833704163,14,11
"471",20,71,1,4,0,"rectangular",33.2596131003802,30.3882454750854,49.4300051015091,44.1912468227255,33.9445897856218,50.554609607517,5,8
"472",20,72,1,4,0,"rectangular",13.174642136128,7.17710513246765,28.6613009222144,23.452597494527,12.7973045799987,18.6227891302266,8,7
"473",20,73,1,4,0,"rectangular",41.8318080625423,38.9902547343262,61.7586203764463,56.7703826979718,33.1150868531738,45.9539232846035,6,8
"474",20,74,1,4,0,"rectangular",25.0668109575071,16.9779847115343,40.961663118231,25.4771733007739,16.3572953765123,21.9769300243998,5,7
"475",20,75,1,4,0,"rectangular",21.5063525090268,11.0775851562664,42.5631882161807,27.0370046101726,19.227559453396,29.1623769828676,5,13
"476",20,76,1,4,0,"rectangular",37.5946427672075,34.5121310230161,57.1568788093441,49.1878394165115,41.1089938094781,64.8165478591728,4,5
"477",20,77,1,4,0,"rectangular",30.7269584630737,30.1690754792511,44.5164982207392,41.046549638118,27.075977561465,35.580187885649,4,5
"478",20,78,1,4,0,"rectangular",23.7373392362608,23.7803644732088,41.1580841135071,36.1836098914486,22.4973149015938,32.4301696647252,10,4
"479",20,79,1,4,0,"rectangular",24.1099871935874,16.4707434679626,40.4669851519928,26.0862851306771,12.9604777582183,33.2900673578966,7,5
"480",20,80,1,4,0,"rectangular",38.3815984925438,37.2891192386613,58.587839731117,54.402927876153,40.24182680861,61.2156019411148,3,3
"481",20,81,1,4,0,"rectangular",16.3298722783404,13.6256017547945,37.4967245142273,34.7643176285279,26.0713627588636,44.632714809342,11,8
"482",20,82,1,4,0,"rectangular",16.790606393804,14.4508359151989,35.7895879051689,29.698415523334,21.0015899548354,30.4753469190369,4,9
"483",20,83,1,4,0,"rectangular",43.2454930925726,39.1311018081921,48.9841788941929,47.7748950380794,83.1965438768223,109.228699441071,11,15
"484",20,84,1,4,0,"rectangular",18.2825753354998,17.8514435902836,33.4447912162291,23.2703930974728,23.2206254229224,30.9747430274224,6,7
"485",20,85,1,4,0,"rectangular",39.8350292419316,41.3706083433363,71.0852551465548,69.0359895545221,29.8491983271308,53.3852448666558,9,8
"486",20,86,1,4,0,"rectangular",20.0512191916684,20.4338599356912,30.0972318608833,28.9187814071086,33.0951045170869,49.0200827196945,6,5
"487",20,87,1,4,0,"rectangular",34.779872534734,30.233302015677,46.4621644770708,45.8884415886322,133.292480427548,201.461439273426,11,8
"488",20,88,1,4,0,"rectangular",26.8337400267013,19.4242546380152,46.4805401369979,39.8839708159225,22.0569406743043,42.0339308976951,7,17
"489",20,89,1,4,0,"rectangular",12.9117038625801,9.65406236447023,27.8349471240892,23.2346159950495,33.7619335884851,78.9250530758323,8,5
"490",20,90,1,4,0,"rectangular",38.1867976692289,28.4944077391834,56.0165981119604,41.1744826025403,31.3457172637617,46.8385634617424,4,10
"491",20,91,1,4,0,"rectangular",27.3402215133157,13.9074749056751,52.4102974992335,32.6970457355668,16.0519567629213,42.030704583076,7,6
"492",20,92,1,4,0,"rectangular",14.034795986938,9.09408199679118,30.325145031241,24.1404329513544,14.567702647446,28.8911307625758,6,11
"493",20,93,1,4,0,"rectangular",32.0728020981427,31.4407556698528,53.8699259300526,45.8388948320019,29.857992618757,40.3124829982397,6,8
"494",20,94,1,4,0,"rectangular",20.5602854359739,12.5907337896784,36.0432255082405,31.0421463598026,17.9108053338244,36.9996818620602,4,12
"495",20,95,1,4,0,"rectangular",17.752916512298,17.1952185077652,31.9677715081369,27.2724544556291,15.4605295512949,39.4676264938992,5,7
"496",20,96,1,4,0,"rectangular",26.2809845041172,28.2360397698753,51.7155834671445,49.2750883836467,26.2308096133594,56.385217504288,7,14
"497",20,97,1,4,0,"rectangular",24.7950978676381,22.8413917564866,41.468938677701,38.4517378756512,60.5013085301812,94.812812727045,11,8
"498",20,98,1,4,0,"rectangular",35.739410707569,27.1277543484408,46.675535896439,36.7120403109758,31.6256709223001,44.4312576556757,5,6
"499",20,99,1,4,0,"rectangular",40.1295580996488,39.7573226011816,74.7860968061222,63.3172968365267,39.7463306126001,56.8651502798401,4,9
"500",20,100,1,4,0,"rectangular",33.0609006399422,34.6395402084748,53.9827587887983,50.8072159064641,41.1078091915883,64.6646427447045,5,4
"501",20,1,1,6,0,"rectangular",47.5671831405437,45.7247399388264,62.0558594887947,53.7645739946684,61.311689290273,75.2603039314152,8,5
"502",20,2,1,6,0,"rectangular",33.7260110276819,36.3405660998757,41.6823830919493,42.7742647542556,32.0033650971273,37.3886446914869,7,9
"503",20,3,1,6,0,"rectangular",23.0174007835967,30.5773760284979,38.4107428981961,38.6153669918557,59.3195506829377,74.6283331517652,10,7
"504",20,4,1,6,0,"rectangular",62.2366479583539,51.5010721817335,72.5491917187004,60.0440456191919,61.0013739566292,73.3737948415682,6,5
"505",20,5,1,6,0,"rectangular",31.6023020734295,26.3884441168116,39.2710498738333,32.4402129508713,22.9889179708325,29.4405513235811,10,7
"506",20,6,1,6,0,"rectangular",60.9531736277043,55.0951150850806,71.5741622090128,64.8531626490392,59.3279575766903,71.1686704590064,7,6
"507",20,7,1,6,0,"rectangular",35.2405427402431,32.9357439812461,40.6070058367913,40.9370312018099,259.36062133562,319.790807480303,12,17
"508",20,8,1,6,0,"rectangular",67.989796865326,56.4857592793475,84.6002333082022,68.8416017363461,62.8197868964287,76.2456913960533,6,5
"509",20,9,1,6,0,"rectangular",41.5933248057857,42.1750137695787,50.2265658938973,49.5814738382671,59.7321886122682,74.0482332827437,8,8
"510",20,10,1,6,0,"rectangular",59.3234760030243,51.5875379962756,68.2864659007888,59.4281156559733,64.4441838725022,79.9473038610612,6,6
"511",20,11,1,6,0,"rectangular",42.5712212022632,33.389211991617,53.8924321404059,41.0542593048756,46.0921009669281,53.2992634324228,6,9
"512",20,12,1,6,0,"rectangular",32.0844958039947,24.7988350456135,45.8566860916624,38.8936374988105,58.60539068864,89.9127311293958,17,8
"513",20,13,1,6,0,"rectangular",43.8824293991529,33.644119075673,57.8402493237521,44.1625824955615,44.6430438330016,52.1345799609727,10,6
"514",20,14,1,6,0,"rectangular",34.8935197531687,34.1228596242924,64.7520575580212,64.5882936995463,80.1738436583536,117.236544088147,15,13
"515",20,15,1,6,0,"rectangular",48.0921699776405,41.2611615056115,53.1105289125075,46.8744837635285,51.0975745872502,58.7931925762726,7,6
"516",20,16,1,6,0,"rectangular",54.5344728700045,51.6325917426993,66.5954280823073,60.5588168296591,57.8628375100431,68.4775261560757,6,6
"517",20,17,1,6,0,"rectangular",27.8792378009049,30.8307497174989,45.4459432971792,46.2050364772369,55.4766720190811,69.2508051880213,9,12
"518",20,18,1,6,0,"rectangular",29.7075973010514,28.5640646827505,46.8014748679109,46.0577411916068,55.0221873093946,88.8703011641552,15,15
"519",20,19,1,6,0,"rectangular",15.3438696941695,13.8342506627955,31.5413553788912,32.0941790762359,41.881939901342,56.6341993285585,10,14
"520",20,20,1,6,0,"rectangular",22.7469629698446,20.2543472544838,36.2992944720498,32.1708801863529,20.9319696593853,54.1066304178908,10,11
"521",20,21,1,6,0,"rectangular",40.1156720813719,36.6875423813073,49.4540918114303,44.6774833588127,15.6665795223056,39.0788870619606,9,11
"522",20,22,1,6,0,"rectangular",35.3021042039511,21.2183332258344,52.8642477726824,35.6581630748887,34.6417276745125,56.2083414045987,7,14
"523",20,23,1,6,0,"rectangular",61.1930949375431,59.9083103803674,72.1758732259322,70.7872338672478,63.3693238429986,75.2524731394254,7,15
"524",20,24,1,6,0,"rectangular",50.2643224103482,54.6576800622034,69.4807862289835,68.8967834572864,68.9956826591612,88.7939648304951,9,5
"525",20,25,1,6,0,"rectangular",57.6740587429385,47.083220152602,66.0284997948057,55.9824393873679,45.5198619344728,54.6957246530681,7,12
"526",20,26,1,6,0,"rectangular",39.1129586416008,36.3883333119715,46.3623972087761,46.4666427999464,154.343568698682,186.821528899082,15,12
"527",20,27,1,6,0,"rectangular",18.1284632382844,14.7933362672345,28.2706306221994,28.4767247907849,127.152626193621,176.731831133673,12,11
"528",20,28,1,6,0,"rectangular",24.373842626023,18.9421536950286,34.169812147106,34.015761829932,101.242608404138,144.380752197104,10,13
"529",20,29,1,6,0,"rectangular",20.9828276129857,21.1648110463994,41.2980949604291,41.3776188819933,30.7985967561377,52.4677197946791,16,14
"530",20,30,1,6,0,"rectangular",24.0425770577406,19.7019260767684,46.8999403964516,40.7764949498492,23.3469521909773,41.3910511278398,6,14
"531",20,31,1,6,0,"rectangular",56.194620060325,45.0518163062332,65.070071612596,53.4610087227096,56.3806382198182,66.214349272046,5,6
"532",20,32,1,6,0,"rectangular",53.5971291803628,53.5835975119666,66.1913226147223,65.8749995372182,69.4153302975927,89.7112345034634,12,15
"533",20,33,1,6,0,"rectangular",63.755159511388,61.7109725762542,78.2702554440177,75.0464182575372,64.8511377636548,79.0408987358873,9,8
"534",20,34,1,6,0,"rectangular",57.6384842836339,47.9250275849223,71.6347238649274,61.0287348552339,65.0125944451253,81.7186056327682,10,5
"535",20,35,1,6,0,"rectangular",36.7745729398998,35.2326867735735,53.7389006546283,52.7507707429746,24.6441736350152,48.1507642531429,19,9
"536",20,36,1,6,0,"rectangular",55.0331797453227,51.5952787843735,63.885394083439,59.6486549662502,60.9493062099266,73.5735788944781,6,6
"537",20,37,1,6,0,"rectangular",69.9878641141431,68.0521076756765,89.1868424841374,86.7805896630645,68.29295394105,87.4994900264271,8,7
"538",20,38,1,6,0,"rectangular",58.1762817473167,57.2770731358292,82.5522378735455,81.94425881516,60.6901504467779,74.4186505307693,13,12
"539",20,39,1,6,0,"rectangular",55.7054847929559,49.2134538980043,68.2499118712921,60.968888778165,67.0725937518687,85.74122916416,6,9
"540",20,40,1,6,0,"rectangular",54.7229119870339,57.2388892960227,68.2405720065398,68.0093345261301,60.3736501130445,72.5708397560035,5,7
"541",20,41,1,6,0,"rectangular",43.0073556650127,47.3736293034854,60.4952485956275,56.5252770009791,49.152484659601,55.9594648428756,6,6
"542",20,42,1,6,0,"rectangular",19.2467574056436,19.7705771507857,37.2554043206006,38.8850583595663,10.4813395856096,24.7037390750171,11,9
"543",20,43,1,6,0,"rectangular",55.410748444332,49.6238950130671,63.3765705657423,56.7012212468084,54.8577904670058,64.8677751256178,7,7
"544",20,44,1,6,0,"rectangular",42.8336751286687,39.4792246417993,53.7417080160168,48.4611875721321,24.2040011398719,31.5340040945736,8,8
"545",20,45,1,6,0,"rectangular",62.9902435103261,61.9723846724669,80.794452800039,77.4449325508414,64.1683366285313,79.7789143887815,11,6
"546",20,46,1,6,0,"rectangular",37.875948143702,41.0475704786091,50.1605777970787,49.4679194286274,49.2286696709819,57.6058147097585,6,9
"547",20,47,1,6,0,"rectangular",40.7881901843131,39.804910948056,45.4959612752293,45.4142030327046,93.432372859908,104.684858552617,16,16
"548",20,48,1,6,0,"rectangular",46.5164890267707,41.8474092712095,65.6952160353017,62.7203937205004,80.5656011303376,143.42140526423,15,9
"549",20,49,1,6,0,"rectangular",49.3448269011991,46.263216175541,61.4219405183938,58.8151994062524,42.8562799679076,52.6128892800031,5,11
"550",20,50,1,6,0,"rectangular",52.3821937023788,51.5357013329976,62.5300179754501,60.826166435466,64.2656470037433,79.5386245986025,8,4
"551",20,51,1,6,0,"rectangular",45.5272810175221,49.5690794140875,58.9867502558633,57.8742600388439,45.6360154970697,51.7249866440339,8,6
"552",20,52,1,6,0,"rectangular",28.0623032848621,30.5177448879569,45.8266620707825,38.9881695801432,23.1622667111503,32.7205635463341,7,10
"553",20,53,1,6,0,"rectangular",55.9752094191945,50.9547782875882,63.4761443103966,58.3134870425967,53.4494959135964,61.0712270623078,6,17
"554",20,54,1,6,0,"rectangular",19.9953316493287,16.6052108240723,29.6286900337925,29.0353300677748,93.6356783264722,129.157685205918,17,11
"555",20,55,1,6,0,"rectangular",51.2095777810702,43.4048438310496,56.2117080796176,50.1454966855038,50.6113382011473,58.8581989195164,8,6
"556",20,56,1,6,0,"rectangular",61.9902997002043,56.7231351928099,74.5099740129679,67.0828136511402,71.652169125216,92.910345593178,6,5
"557",20,57,1,6,0,"rectangular",45.7744113762655,44.7245850931175,53.6635434676881,50.9849348536651,29.3314649452547,74.5302971418039,7,8
"558",20,58,1,6,0,"rectangular",56.369535885975,46.2639164223427,62.8975793049965,52.5021471964358,56.6874977688663,67.3577303736366,7,6
"559",20,59,1,6,0,"rectangular",25.6075542562105,23.1739024939817,39.7027597843351,38.1936294616449,121.831120325915,166.763943720484,10,14
"560",20,60,1,6,0,"rectangular",42.8744539116093,39.9348749032812,65.689234292201,55.71396059508,50.3004203901058,62.9862426302419,13,5
"561",20,61,1,6,0,"rectangular",48.8764613351863,42.3247563623984,54.8390093916104,47.7346831309559,45.8118374952031,52.3519222718747,7,8
"562",20,62,1,6,0,"rectangular",40.3572286781321,39.8337843944387,50.2503012237194,47.5736120068145,29.1864580873661,35.6119633257818,7,8
"563",20,63,1,6,0,"rectangular",11.3868018364373,11.0431562342767,22.2962205061941,22.8982776328944,36.926987372857,68.3075414735005,11,8
"564",20,64,1,6,0,"rectangular",22.6105832067097,19.4468910351559,37.4676273398599,34.1346396078284,116.106993091746,190.942100287948,8,12
"565",20,65,1,6,0,"rectangular",23.8285686693426,29.9801479449574,39.4530295634107,40.501282530369,14.4183647875909,29.2205850350725,12,8
"566",20,66,1,6,0,"rectangular",59.7087608950383,58.5655613755035,64.5581001421238,64.5210523787599,181.596435410768,202.948898714938,15,16
"567",20,67,1,6,0,"rectangular",15.397992336635,24.2514426746276,30.0133402715483,33.9605170411514,32.1846200600879,37.7671080279202,11,7
"568",20,68,1,6,0,"rectangular",13.7899524868164,14.2609037494353,30.0741747683775,30.7637919870195,24.8980188533524,34.294928816522,11,12
"569",20,69,1,6,0,"rectangular",70.3726311399606,69.3926232566249,90.117443194781,87.3258955546935,69.4880264859481,85.8264933455338,11,9
"570",20,70,1,6,0,"rectangular",18.2799745872524,13.064569387459,26.2837412334292,27.7834464714279,6.36876718844001,15.9639772431465,11,10
"571",20,71,1,6,0,"rectangular",59.4426736313301,59.2285488378936,71.3343827759179,69.9237876463226,67.1466053325248,84.5402449185546,6,6
"572",20,72,1,6,0,"rectangular",15.9052547223858,14.597474364994,33.8424816731472,32.8169031428106,15.4033991753192,18.1128060440845,10,11
"573",20,73,1,6,0,"rectangular",72.131200862509,74.090219035288,94.1147183660285,92.6425008265228,66.1137562317194,81.7907585342186,8,7
"574",20,74,1,6,0,"rectangular",48.8827618456546,43.1718360780229,62.4964847787648,52.9429774810838,43.8218962123105,49.8032176623431,6,7
"575",20,75,1,6,0,"rectangular",32.2580142560021,34.207184199185,41.7850582280729,42.0075077073673,43.4769999787029,50.1906248187848,10,6
"576",20,76,1,6,0,"rectangular",65.3526109441568,62.8476233417331,84.3966710032158,80.0596730533349,73.369569130953,96.7762744607974,5,11
"577",20,77,1,6,0,"rectangular",52.079482445916,52.277228348051,64.0889167020849,61.2414897303689,52.031002024987,60.8491036653097,8,5
"578",20,78,1,6,0,"rectangular",46.6051305348304,38.5553162011143,59.0620809172838,49.0790306717326,46.0735021081905,54.8801744395907,6,11
"579",20,79,1,6,0,"rectangular",32.32444293211,32.3770560819474,54.3834345410159,54.3940167918709,24.3977959311658,42.0576358466718,17,18
"580",20,80,1,6,0,"rectangular",66.0799730023429,64.1557080585305,83.3122393121534,81.0356664413432,71.8999273728457,93.5090076969415,4,7
"581",20,81,1,6,0,"rectangular",17.6237558647566,19.5176631090103,31.9410198286997,31.6663870427799,50.3021684537859,62.754248733149,8,11
"582",20,82,1,6,0,"rectangular",17.9650474932471,22.8877333534155,38.8036093330255,35.6512739038737,39.8632564192046,44.9167392130044,9,7
"583",20,83,1,6,0,"rectangular",41.2295495593506,39.3171587206759,48.7136484509206,49.1163637729913,235.185785359565,287.927159370315,12,15
"584",20,84,1,6,0,"rectangular",40.3707151326198,37.8218181906029,52.9057247711112,46.3167494741428,46.4886961694138,52.9806470854013,8,7
"585",20,85,1,6,0,"rectangular",68.7240252798167,53.2410333237651,85.9745978488,66.1907830977684,51.445665212858,61.6828256369646,11,4
"586",20,86,1,6,0,"rectangular",32.2512331677539,38.577231487576,46.6436726742704,49.2802837821497,60.3959600284392,75.0175063356532,6,9
"587",20,87,1,6,0,"rectangular",36.076009236574,30.4410429310053,51.3839977077115,47.9722991048619,341.589494183941,462.528213574463,9,16
"588",20,88,1,6,0,"rectangular",42.5540653698989,31.6593526975507,52.5386837616757,37.6407298019739,17.2492514605982,40.1965062400403,7,9
"589",20,89,1,6,0,"rectangular",20.2797692726336,17.3818908967715,39.6859766955495,37.0641588794412,81.2653843337274,142.786897523155,7,14
"590",20,90,1,6,0,"rectangular",65.6648737019384,65.2148390812593,85.2485006353768,81.6836184023993,69.6823985097414,87.0081559027792,8,10
"591",20,91,1,6,0,"rectangular",53.5246920796206,47.3279921790796,62.6138052920207,56.8104543749652,22.6083909322937,54.5994758110291,12,8
"592",20,92,1,6,0,"rectangular",21.4251502235136,17.5835752951977,38.2043318466681,33.9825705238031,38.9697412919152,61.106921397896,15,8
"593",20,93,1,6,0,"rectangular",64.7632691102604,52.85685435768,76.0850143651996,62.1426640025723,56.680971642895,66.4130720117679,6,5
"594",20,94,1,6,0,"rectangular",21.6405516390964,25.8115089951597,37.0400482745372,34.8288152756772,16.8597973403218,39.4097607990127,9,7
"595",20,95,1,6,0,"rectangular",31.7812563456973,32.6088040192973,42.4519410113006,40.5713853838741,18.3581585816028,38.1669474613778,11,8
"596",20,96,1,6,0,"rectangular",48.5125085418725,36.9365407067181,58.044166329003,45.4948300511807,24.4848906988814,47.2558474995324,7,12
"597",20,97,1,6,0,"rectangular",17.9961046576171,15.9020966339124,30.061869084723,28.5831975482931,137.208145443816,194.882379015322,10,13
"598",20,98,1,6,0,"rectangular",64.6867525381444,54.7530237818959,77.4477485558435,66.1261340813275,63.4018477476269,77.8511991764023,7,5
"599",20,99,1,6,0,"rectangular",70.8312568207506,70.8045933941846,98.0361415342388,91.3808509374796,72.9651689116423,92.711090103205,9,4
"600",20,100,1,6,0,"rectangular",51.9888733925339,58.2744442766507,72.0264777633057,73.0747422787371,72.740788059055,95.61282988863,6,8
"601",30,1,1,2,0,"rectangular",9.59241940852695,6.202252266594,36.4484371674458,16.9030037669893,7.9071578264376,23.3781581338657,4,4
"602",30,2,1,2,0,"rectangular",14.8825155852117,3.96311989985074,37.7491025097956,15.6582261565093,4.28823960633553,23.2654307895804,5,4
"603",30,3,1,2,0,"rectangular",10.0665796803919,6.92485830315938,34.4442497527389,20.2971447390413,7.91800403032177,24.7598147126614,5,4
"604",30,4,1,2,0,"rectangular",16.131694208866,3.82114698269823,37.8153210809314,14.0167840049057,6.71688332602222,19.6221797365116,5,3
"605",30,5,1,2,0,"rectangular",12.6247725183741,3.60212673403242,34.6349572434496,16.8512915300867,3.07792398531524,13.9406744399024,4,7
"606",30,6,1,2,0,"rectangular",19.6922384058384,4.01596124943661,44.8303515515294,18.405098918586,2.92050039555421,14.1865628844042,3,6
"607",30,7,1,2,0,"rectangular",24.0433721853536,15.4784178677999,52.1169499001994,36.3980269234394,10.8295649394956,26.8732338147554,10,6
"608",30,8,1,2,0,"rectangular",14.185845949144,5.58880745380569,41.1700329969081,17.6079790793419,3.48428221887649,11.5316795646213,4,4
"609",30,9,1,2,0,"rectangular",21.1758848579677,6.38666701444211,43.2421501498374,17.1069312402081,6.4774097094208,17.0037936412642,4,4
"610",30,10,1,2,0,"rectangular",14.443183813106,7.11638949909268,40.1768897358589,20.0104388318487,7.72477759899117,21.0968585013286,4,4
"611",30,11,1,2,0,"rectangular",8.21937607147097,2.42927487071904,31.608319884386,14.3704697176736,5.93341642168545,19.3953595453087,5,5
"612",30,12,1,2,0,"rectangular",17.7803911725246,5.84331641967488,37.7129270527645,22.1083356323152,3.98958040187829,17.718157838202,12,6
"613",30,13,1,2,0,"rectangular",10.2180275534898,3.89850189650456,36.1856168327815,15.878757335495,4.76134722963835,13.8531194850059,4,5
"614",30,14,1,2,0,"rectangular",20.9080050323311,3.33825014559445,41.4673682668989,16.5641373689743,1.6187884558781,6.30186647746156,5,5
"615",30,15,1,2,0,"rectangular",10.2379055682435,5.00553627377754,34.864752486359,20.9760902518908,4.23787019360791,15.118602230382,6,4
"616",30,16,1,2,0,"rectangular",10.1867592011258,4.5033396128279,33.8903263757643,11.5350870837146,4.70140634129554,11.5513652563328,4,5
"617",30,17,1,2,0,"rectangular",10.4275818860783,7.25221582714151,39.0679002151249,19.4269018672364,4.28357324528289,11.8541596116591,4,4
"618",30,18,1,2,0,"rectangular",21.1919834554225,5.15407881171613,44.7221397884937,19.7794474839955,7.07979601963049,24.4142448193066,6,6
"619",30,19,1,2,0,"rectangular",9.24831713308013,8.48916625572886,38.1419792688886,22.1419087045286,6.56964153096339,16.5107413652887,4,4
"620",30,20,1,2,0,"rectangular",12.2292442391054,2.39927926554196,31.8628735250079,12.7237155603584,2.63603231336528,11.4485685045228,6,5
"621",30,21,1,2,0,"rectangular",11.3384409602844,3.89963218264908,32.5713452081238,16.2211286588094,2.48106041738904,12.3116990268646,5,5
"622",30,22,1,2,0,"rectangular",17.8026007168022,3.61134098204488,38.5469280913305,18.162528428053,2.21620962623872,10.8630266039027,5,8
"623",30,23,1,2,0,"rectangular",11.9609009162535,5.82490685539546,37.077256890136,21.1199547934655,6.26509291776507,22.3727755020524,10,3
"624",30,24,1,2,0,"rectangular",15.3010798545072,8.58027162265307,40.7284556958451,23.3886173392359,8.61179666173367,24.0587803389073,4,4
"625",30,25,1,2,0,"rectangular",12.3535618684818,2.71524766696866,35.0271615745889,9.83699221564635,3.41338571114749,8.73641672606823,5,4
"626",30,26,1,2,0,"rectangular",15.731129622724,2.55767098454743,36.889887565747,10.8256596256905,1.87935624404581,9.19212862387839,5,5
"627",30,27,1,2,0,"rectangular",14.1663308543778,5.18332601940175,39.7038585468629,23.2592246663283,7.77858007035059,28.5298401606016,5,11
"628",30,28,1,2,0,"rectangular",19.7840196527776,6.14463597875322,40.3919490256475,20.2380631793556,4.5618719214065,14.779854841389,5,11
"629",30,29,1,2,0,"rectangular",15.778173766453,2.89741053549139,40.6732469669165,13.7954701155187,3.5548500531453,17.4187162135664,5,6
"630",30,30,1,2,0,"rectangular",9.61451126166353,3.95980202286195,38.0585309285258,18.6977742787778,5.58383535011134,23.9549317632041,3,7
