GridSize;seed;l;alpha;lambda;beta;type;SNorm;SNormTapered;SNormSeparTapered
30;39;14;1;6;0;rectangular;83.3966832;78.96189041;80.0741956
30;40;14;1;6;0;rectangular;88.94082565;86.81166919;72.19952938
30;41;14;1;6;0;rectangular;87.06408239;85.67279533;66.86867593
30;42;14;1;6;0;rectangular;93.3514435;95.92505148;74.24829124
30;43;14;1;6;0;rectangular;70.37432198;66.3928597;47.99732925
30;44;14;1;6;0;rectangular;65.13281846;55.81191346;32.91777428
30;45;14;1;6;0;rectangular;90.76476944;89.99542482;78.02634177
30;46;14;1;6;0;rectangular;83.44225801;77.28652143;67.27396164
30;47;14;1;6;0;rectangular;91.92395962;93.46365532;89.41644862
30;48;14;1;6;0;rectangular;87.84240358;58.19207409;95.15516191
30;49;14;1;6;0;rectangular;69.32681236;55.93343937;48.24148615
30;50;14;1;6;0;rectangular;88.21757898;88.36600435;72.29855088
30;51;14;1;6;0;rectangular;79.84735516;79.32575316;65.38293699
30;52;14;1;6;0;rectangular;73.14260635;64.56225751;56.89596335
30;53;14;1;6;0;rectangular;73.98903978;64.25702249;57.53451775
30;54;14;1;6;0;rectangular;84.17255835;79.44362165;70.63450884
30;55;14;1;6;0;rectangular;68.83944275;53.304179;49.32873814
30;56;14;1;6;0;rectangular;92.45911837;90.58926823;89.46279885
30;57;14;1;6;0;rectangular;47.93476961;36.36729378;47.59313165
30;58;14;1;6;0;rectangular;78.45918434;76.07122262;62.84771711
30;59;14;1;6;0;rectangular;71.04544565;56.03729819;39.01421831
30;60;14;1;6;0;rectangular;87.12022825;84.40189838;82.15399781
30;61;14;1;6;0;rectangular;71.61317363;61.50375111;51.49008002
30;62;14;1;6;0;rectangular;72.2111165;68.63368208;46.23583162
30;63;14;1;6;0;rectangular;50.38818824;33.0080247;33.83908194
30;64;14;1;6;0;rectangular;52.30332144;35.94952704;22.76599194
30;65;14;1;6;0;rectangular;84.2108409;78.7750773;58.88105094
30;66;14;1;6;0;rectangular;94.61868133;94.27984683;90.98132333
30;67;14;1;6;0;rectangular;90.22545977;89.76940492;79.55071238
30;68;14;1;6;0;rectangular;93.96936188;93.43807181;89.43178762
30;69;14;1;6;0;rectangular;92.52632191;91.74016394;82.3919911
30;70;14;1;6;0;rectangular;84.26080388;79.99064882;76.44091345
30;71;14;1;6;0;rectangular;89.1603493;85.90447034;74.8076357
30;72;14;1;6;0;rectangular;80.83279216;72.99437498;70.8002063
30;73;14;1;6;0;rectangular;92.68966261;91.56739903;76.25115577
30;74;14;1;6;0;rectangular;62.91649385;51.7350909;45.61732309
30;75;14;1;6;0;rectangular;75.28838878;70.49652916;67.80037982
30;76;14;1;6;0;rectangular;96.77484613;96.86874711;92.95259357
30;77;14;1;6;0;rectangular;76.91267517;74.24593715;56.30932606
30;78;14;1;6;0;rectangular;76.50669724;70.37572628;55.42180287
30;79;14;1;6;0;rectangular;89.57994414;88.95858102;62.23880735
30;80;14;1;6;0;rectangular;92.61178326;92.16225387;87.2959856
30;81;14;1;6;0;rectangular;87.9529949;85.07470366;83.63232403
30;82;14;1;6;0;rectangular;87.06679041;88.50050619;74.86896167
30;83;14;1;6;0;rectangular;90.39835443;85.14052547;72.01240356
30;84;14;1;6;0;rectangular;79.65592536;72.55269079;67.25354035
30;85;14;1;6;0;rectangular;88.01984241;89.91855065;58.0121799
30;86;14;1;6;0;rectangular;79.12174678;75.62212993;80.41897668
30;87;14;1;6;0;rectangular;74.73591028;49.00208596;45.97581477
30;88;14;1;6;0;rectangular;87.62959053;67.62458961;51.36373714
30;89;14;1;6;0;rectangular;73.34854479;66.36578045;55.78992095
30;90;14;1;6;0;rectangular;83.04266725;83.73953324;70.34947147
30;91;14;1;6;0;rectangular;95.23487478;70.9381298;39.32296745
30;92;14;1;6;0;rectangular;75.76108402;69.25853061;57.51720164
30;93;14;1;6;0;rectangular;82.90038889;79.44889782;67.66754127
30;94;14;1;6;0;rectangular;77.65161477;72.15859005;44.50687705
30;95;14;1;6;0;rectangular;71.19279772;59.1481972;31.42598611
30;96;14;1;6;0;rectangular;72.48427506;50.38699826;41.6817058
30;97;14;1;6;0;rectangular;44.88817132;26.43758737;22.06556852
30;98;14;1;6;0;rectangular;80.8961122;71.38487007;73.3439939
30;99;14;1;6;0;rectangular;94.20539741;96.98379835;90.3493729
30;100;14;1;6;0;rectangular;96.91094913;95.65066149;94.46222659
40;1;14;1;2;0;rectangular;13.56460261;9.28049772;8.556489616
40;2;14;1;2;0;rectangular;33.83086247;21.40255486;9.270608505
40;3;14;1;2;0;rectangular;12.32967894;10.92459594;9.363770619
40;4;14;1;2;0;rectangular;19.93217462;9.697894276;7.821187689
40;5;14;1;2;0;rectangular;11.49761983;7.581857778;3.697455722
40;6;14;1;2;0;rectangular;23.81976602;14.77940639;5.466301786
40;7;14;1;2;0;rectangular;28.40657617;16.2239478;4.713731944
40;8;14;1;2;0;rectangular;12.60556138;11.86425812;3.861594267
40;9;14;1;2;0;rectangular;12.93516413;11.73770261;4.41332469
40;10;14;1;2;0;rectangular;13.08995394;12.06759663;6.907065652
40;11;14;1;2;0;rectangular;8.251313433;9.365556868;5.039233424
40;12;14;1;2;0;rectangular;8.553436696;7.500994932;7.949261465
40;13;14;1;2;0;rectangular;10.9209007;7.247550813;5.070704771
40;14;14;1;2;0;rectangular;25.95748013;9.875163757;2.468326186
40;15;14;1;2;0;rectangular;11.31673747;9.033253718;5.582010406
40;16;14;1;2;0;rectangular;17.09677023;10.54585265;2.781576724
40;17;14;1;2;0;rectangular;19.76634106;10.2487692;2.881238089
40;18;14;1;2;0;rectangular;31.29255973;15.1623362;7.589862787
40;19;14;1;2;0;rectangular;14.25599353;11.9892692;6.562685845
40;20;14;1;2;0;rectangular;15.06159317;7.578696537;4.046591878
40;21;14;1;2;0;rectangular;24.76568172;13.07710002;2.765345438
40;22;14;1;2;0;rectangular;21.39602598;9.869765078;2.67749055
40;23;14;1;2;0;rectangular;9.97916114;7.325371638;4.502985741
40;24;14;1;2;0;rectangular;19.79579152;14.41220419;10.18987771
40;25;14;1;2;0;rectangular;25.93558645;13.27033946;2.980735594
40;26;14;1;2;0;rectangular;13.64600581;9.062244012;5.274458361
40;27;14;1;2;0;rectangular;19.53186757;12.32817704;5.892857294
40;28;14;1;2;0;rectangular;14.66555011;9.917332776;2.112029614
40;29;14;1;2;0;rectangular;15.78325235;8.6235704;3.358509471
40;30;14;1;2;0;rectangular;24.52029047;13.07107865;8.03302639
40;31;14;1;2;0;rectangular;10.1847686;11.83622307;5.092290757
40;32;14;1;2;0;rectangular;11.90879343;11.72195406;10.36396467
40;33;14;1;2;0;rectangular;12.13128687;9.135622587;4.398827706
40;34;14;1;2;0;rectangular;21.61678145;13.72033362;5.711136012
40;35;14;1;2;0;rectangular;17.54328153;16.54322087;4.687151712
40;36;14;1;2;0;rectangular;12.04748417;9.805580906;5.084547677
40;37;14;1;2;0;rectangular;18.75276723;14.8112981;5.533602853
40;38;14;1;2;0;rectangular;12.27149948;10.69532504;7.419712546
40;39;14;1;2;0;rectangular;16.56906763;10.95720373;6.65226487
40;40;14;1;2;0;rectangular;10.63869557;6.944221587;1.951394251
40;41;14;1;2;0;rectangular;15.15796082;11.89843082;3.615314995
40;42;14;1;2;0;rectangular;26.60716042;16.75827576;3.113096551
40;43;14;1;2;0;rectangular;20.76205872;11.89898552;5.056649411
40;44;14;1;2;0;rectangular;29.80963294;17.06551436;8.361761911
40;45;14;1;2;0;rectangular;17.20949165;11.94207492;3.438610881
40;46;14;1;2;0;rectangular;20.86383944;10.42564183;2.129908129
40;47;14;1;2;0;rectangular;11.06987844;11.98135514;5.310545792
40;48;14;1;2;0;rectangular;27.63728681;18.70326363;6.375315841
40;49;14;1;2;0;rectangular;30.87900022;16.58966681;5.603805648
40;50;14;1;2;0;rectangular;16.98329877;9.717098747;6.749688468
40;51;14;1;2;0;rectangular;25.17785802;16.01489501;6.399846649
40;52;14;1;2;0;rectangular;10.2505866;7.207385373;6.500740371
40;53;14;1;2;0;rectangular;10.70711403;8.414511792;4.585007034
40;54;14;1;2;0;rectangular;20.34650416;11.75326835;2.998511929
40;55;14;1;2;0;rectangular;8.259183291;7.030452127;3.849599388
40;56;14;1;2;0;rectangular;13.69205348;11.37480892;7.987742566
40;57;14;1;2;0;rectangular;23.03015703;17.16942573;17.35574756
40;58;14;1;2;0;rectangular;12.17157714;10.98449331;6.473574956
40;59;14;1;2;0;rectangular;17.42587725;7.92277705;2.93593956
40;60;14;1;2;0;rectangular;15.91482208;9.631749075;6.647063941
40;61;14;1;2;0;rectangular;16.22356098;8.091613006;4.454640074
40;62;14;1;2;0;rectangular;13.82366793;8.747961301;2.374973984
40;63;14;1;2;0;rectangular;15.29725829;10.50171765;5.766084674
40;64;14;1;2;0;rectangular;15.75692654;10.12882324;5.278162604
40;65;14;1;2;0;rectangular;19.49992205;12.31777658;5.392777454
40;66;14;1;2;0;rectangular;12.65091774;10.16236036;8.185481776
40;67;14;1;2;0;rectangular;13.76885802;10.61634614;4.637582399
40;68;14;1;2;0;rectangular;12.76339517;12.76358037;9.228196038
40;69;14;1;2;0;rectangular;12.44582469;8.939997689;4.534477173
40;70;14;1;2;0;rectangular;12.75512246;14.11495129;9.734996183
40;71;14;1;2;0;rectangular;12.70178255;13.05312794;6.539668824
40;72;14;1;2;0;rectangular;16.96233772;10.51641379;5.561228825
40;73;14;1;2;0;rectangular;25.74370069;11.88382137;5.144939086
40;74;14;1;2;0;rectangular;12.09033797;7.623375014;4.095222557
40;75;14;1;2;0;rectangular;10.14182082;9.241172685;5.110484533
40;76;14;1;2;0;rectangular;14.79594175;15.26806008;10.17821339
40;77;14;1;2;0;rectangular;23.9547975;12.57668872;4.619824055
40;78;14;1;2;0;rectangular;14.08177697;9.344629257;2.693845507
40;79;14;1;2;0;rectangular;13.32334645;8.812247053;6.431653379
40;80;14;1;2;0;rectangular;19.09119075;13.9433564;6.043538131
40;81;14;1;2;0;rectangular;10.92725463;10.11799488;7.659673728
40;82;14;1;2;0;rectangular;16.60910862;14.67613517;5.630435833
40;83;14;1;2;0;rectangular;18.88675683;9.914926448;3.472086914
40;84;14;1;2;0;rectangular;11.86662305;7.587274672;6.569902857
40;85;14;1;2;0;rectangular;40.8777495;24.55424079;8.699130478
40;86;14;1;2;0;rectangular;12.50605748;11.06103049;7.873207167
40;87;14;1;2;0;rectangular;31.05680626;19.61107906;7.991504421
40;88;14;1;2;0;rectangular;21.70703909;10.55749308;3.302330095
40;89;14;1;2;0;rectangular;26.73459012;13.72619095;3.460359322
40;90;14;1;2;0;rectangular;15.05335555;13.44061289;6.902834607
40;91;14;1;2;0;rectangular;22.9294213;11.20484616;6.584827771
40;92;14;1;2;0;rectangular;17.68430818;9.723452188;4.072456012
40;93;14;1;2;0;rectangular;18.9238809;10.92619585;2.752700765
40;94;14;1;2;0;rectangular;17.36845577;8.885826122;1.70194344
40;95;14;1;2;0;rectangular;29.3162879;15.69127798;9.652348734
40;96;14;1;2;0;rectangular;34.21613493;21.26612234;8.118352893
40;97;14;1;2;0;rectangular;16.79658025;9.403171369;2.942155779
40;98;14;1;2;0;rectangular;15.49776322;10.68856533;4.947707142
40;99;14;1;2;0;rectangular;38.44745236;19.5404851;7.614889264
40;100;14;1;2;0;rectangular;14.29142614;14.64653926;10.34407902
40;1;14;1;4;0;rectangular;44.27455586;34.58688851;35.00563414
40;2;14;1;4;0;rectangular;31.13426131;33.57483258;13.88396282
40;3;14;1;4;0;rectangular;50.54126342;47.57981035;40.69794197
40;4;14;1;4;0;rectangular;37.982248;31.69842575;25.99373419
40;5;14;1;4;0;rectangular;29.10830031;16.34883871;17.99592235
40;6;14;1;4;0;rectangular;46.31430783;32.79710924;23.25099655
40;7;14;1;4;0;rectangular;66.10003156;36.97207913;17.74841599
40;8;14;1;4;0;rectangular;46.87249655;41.16793162;23.45826579
40;9;14;1;4;0;rectangular;45.96316486;46.44939075;34.2342939
40;10;14;1;4;0;rectangular;38.13710707;37.46922314;35.76769775
40;11;14;1;4;0;rectangular;40.51406294;28.73661965;26.30025654
40;12;14;1;4;0;rectangular;28.28720853;13.52079169;25.73300155
40;13;14;1;4;0;rectangular;32.56417993;23.7138275;18.45139993
40;14;14;1;4;0;rectangular;90.88598328;35.29041997;20.32385186
40;15;14;1;4;0;rectangular;26.79930147;17.25851565;19.63273041
40;16;14;1;4;0;rectangular;38.33099118;28.99729434;22.53448365
40;17;14;1;4;0;rectangular;52.65259374;44.51817986;40.37098936
40;18;14;1;4;0;rectangular;75.53249013;39.42003516;28.77608205
40;19;14;1;4;0;rectangular;51.78012815;45.97816078;34.0106901
40;20;14;1;4;0;rectangular;82.28971473;37.94631383;6.970095773
40;21;14;1;4;0;rectangular;55.40200148;36.65386157;10.00282971
40;22;14;1;4;0;rectangular;70.08200473;20.91436549;9.42808381
40;23;14;1;4;0;rectangular;44.22488214;30.55367012;26.56848445
40;24;14;1;4;0;rectangular;50.65900542;47.09634577;39.92732017
40;25;14;1;4;0;rectangular;40.01422233;25.93336843;18.58001515
40;26;14;1;4;0;rectangular;37.74829713;38.15511008;19.80374591
40;27;14;1;4;0;rectangular;71.27887271;38.19453621;21.19786784
40;28;14;1;4;0;rectangular;32.97738796;25.68862915;14.8634874
40;29;14;1;4;0;rectangular;37.26424345;11.83913497;14.83429289
40;30;14;1;4;0;rectangular;44.71061395;32.54359847;15.63298746
40;31;14;1;4;0;rectangular;32.7399296;23.31563465;21.92209788
40;32;14;1;4;0;rectangular;44.7160688;36.13704446;43.13041551
40;33;14;1;4;0;rectangular;40.63586296;31.98960856;20.57111016
40;34;14;1;4;0;rectangular;46.41702879;38.77779026;39.46342171
40;35;14;1;4;0;rectangular;60.78714683;36.37046642;10.29872706
40;36;14;1;4;0;rectangular;44.51841449;28.11499084;26.4106782
40;37;14;1;4;0;rectangular;51.09469189;52.29965235;40.14177664
40;38;14;1;4;0;rectangular;39.98610333;32.0642545;30.92787578
40;39;14;1;4;0;rectangular;38.54750319;33.92386417;36.96349929
40;40;14;1;4;0;rectangular;39.36163546;32.02024139;23.50164619
40;41;14;1;4;0;rectangular;42.29703912;38.78131741;18.51303852
40;42;14;1;4;0;rectangular;71.71941319;46.39854098;19.52140279
40;43;14;1;4;0;rectangular;41.15096437;33.01130922;22.51749499
40;44;14;1;4;0;rectangular;32.07272072;19.64304623;11.60595805
40;45;14;1;4;0;rectangular;46.16100941;50.18539233;25.7736575
40;46;14;1;4;0;rectangular;44.38356709;37.08582752;22.90316497
40;47;14;1;4;0;rectangular;37.92212616;26.04064078;18.54679313
40;48;14;1;4;0;rectangular;78.82608465;49.99388968;52.81897292
40;49;14;1;4;0;rectangular;34.68773428;23.7940062;11.23028769
40;50;14;1;4;0;rectangular;45.34717109;41.78548646;33.57911776
40;51;14;1;4;0;rectangular;47.001882;30.0930736;16.16826783
40;52;14;1;4;0;rectangular;59.11020067;30.10624276;18.54397988
40;53;14;1;4;0;rectangular;29.2089927;24.80971082;19.51673227
40;54;14;1;4;0;rectangular;44.219325;28.70017797;8.673705026
40;55;14;1;4;0;rectangular;31.35505178;17.35034594;23.50293356
40;56;14;1;4;0;rectangular;50.41614211;46.89494686;43.50120198
40;57;14;1;4;0;rectangular;70.55351711;34.7883123;44.70554302
40;58;14;1;4;0;rectangular;42.96734825;34.03831435;28.83912686
40;59;14;1;4;0;rectangular;41.41127739;20.44000946;24.75787215
40;60;14;1;4;0;rectangular;41.34640173;28.34557422;18.68359831
40;61;14;1;4;0;rectangular;37.73576863;24.67283582;18.08970463
40;62;14;1;4;0;rectangular;41.00152047;25.99021808;4.260301028
40;63;14;1;4;0;rectangular;35.20665128;13.8720709;7.733683129
40;64;14;1;4;0;rectangular;29.50125433;8.809982347;3.524549159
40;65;14;1;4;0;rectangular;42.96583108;33.90214215;19.8162548
40;66;14;1;4;0;rectangular;47.13903167;38.42007307;33.47771799
40;67;14;1;4;0;rectangular;49.39647311;37.4673327;24.4931894
40;68;14;1;4;0;rectangular;54.22277938;54.17753349;43.24369786
40;69;14;1;4;0;rectangular;46.76038864;40.01099835;29.73215994
40;70;14;1;4;0;rectangular;45.79416677;43.22180517;33.81862753
40;71;14;1;4;0;rectangular;46.89351521;46.39928807;35.17038778
40;72;14;1;4;0;rectangular;34.62921951;31.75764332;32.79274179
40;73;14;1;4;0;rectangular;49.8757527;38.92698401;19.44604077
40;74;14;1;4;0;rectangular;32.62795769;14.58715552;15.06233662
40;75;14;1;4;0;rectangular;41.66703496;26.66106967;18.69321963
40;76;14;1;4;0;rectangular;54.18198984;51.48466765;45.27096515
40;77;14;1;4;0;rectangular;41.00028415;27.0113243;22.98229496
40;78;14;1;4;0;rectangular;39.96018656;37.76148525;16.66442003
40;79;14;1;4;0;rectangular;60.83358415;25.80227821;20.43716071
40;80;14;1;4;0;rectangular;50.09524064;46.648582;39.02125807
40;81;14;1;4;0;rectangular;44.87871313;43.28983034;36.44999268
40;82;14;1;4;0;rectangular;46.2071807;47.32419919;36.61085109
40;83;14;1;4;0;rectangular;51.18916581;46.08133664;34.69436552
40;84;14;1;4;0;rectangular;36.52358262;24.96982863;28.25964398
40;85;14;1;4;0;rectangular;42.90223141;27.10387465;5.585016536
40;86;14;1;4;0;rectangular;45.00513773;40.43906224;41.07714615
40;87;14;1;4;0;rectangular;57.25017059;20.18011983;16.75988884
40;88;14;1;4;0;rectangular;41.61126485;16.39455828;12.53824474
40;89;14;1;4;0;rectangular;42.61259536;32.51536226;23.31811757
40;90;14;1;4;0;rectangular;43.63726613;42.36352968;34.25934446
40;91;14;1;4;0;rectangular;67.58841804;28.14004112;33.41672767
40;92;14;1;4;0;rectangular;42.65043856;34.90945829;23.3852746
40;93;14;1;4;0;rectangular;35.53874133;21.4288632;12.34217358
40;94;14;1;4;0;rectangular;44.86790816;26.52528964;11.34689152
40;95;14;1;4;0;rectangular;62.4653125;43.13886955;33.1544214
40;96;14;1;4;0;rectangular;80.77287007;45.36853076;34.53007229
40;97;14;1;4;0;rectangular;36.23270846;17.65139173;10.63129248
40;98;14;1;4;0;rectangular;40.01025744;30.89247422;25.52206055
40;99;14;1;4;0;rectangular;71.66964751;61.07197761;29.92586952
40;100;14;1;4;0;rectangular;50.5829719;48.21731725;41.76085601
40;1;14;1;6;0;rectangular;90.5517107;82.60246788;77.32836419
40;2;14;1;6;0;rectangular;79.66636822;65.48365942;39.72139784
40;3;14;1;6;0;rectangular;104.0826619;101.2812772;93.49812506
40;4;14;1;6;0;rectangular;97.73720788;83.88612407;70.69697809
40;5;14;1;6;0;rectangular;69.27822504;49.60904753;53.91471965
40;6;14;1;6;0;rectangular;83.57752227;65.50735811;65.56395183
40;7;14;1;6;0;rectangular;125.7376514;66.90945959;41.1157801
40;8;14;1;6;0;rectangular;99.32905483;98.59459925;62.37555352
40;9;14;1;6;0;rectangular;96.17089865;99.22423892;85.01008329
40;10;14;1;6;0;rectangular;91.79946898;80.9076647;76.66069172
40;11;14;1;6;0;rectangular;71.76485712;50.09351997;62.81436333
40;12;14;1;6;0;rectangular;60.80250477;30.6124464;40.0755495
40;13;14;1;6;0;rectangular;70.03290494;53.42782252;56.7734753
40;14;14;1;6;0;rectangular;123.9765736;49.37381488;45.23913775
40;15;14;1;6;0;rectangular;71.92564673;45.32118813;49.80557695
40;16;14;1;6;0;rectangular;87.92155618;72.84238098;68.75851877
40;17;14;1;6;0;rectangular;104.8481238;96.82853956;86.813324
40;18;14;1;6;0;rectangular;101.4538708;25.64188468;32.94567362
40;19;14;1;6;0;rectangular;106.5042721;100.3907807;97.90667378
40;20;14;1;6;0;rectangular;60.19624809;25.55371517;12.35246014
40;21;14;1;6;0;rectangular;56.48730472;24.59948115;18.73075765
40;22;14;1;6;0;rectangular;99.31353583;30.97484168;29.28512127
40;23;14;1;6;0;rectangular;90.33957486;68.41222279;68.26809253
40;24;14;1;6;0;rectangular;99.23267643;95.29473402;96.20632194
40;25;14;1;6;0;rectangular;74.33548358;61.01443982;53.48571713
40;26;14;1;6;0;rectangular;86.15034454;72.46797107;59.16892531
40;27;14;1;6;0;rectangular;71.07257516;60.97248657;37.42045311
40;28;14;1;6;0;rectangular;74.54893888;57.49543283;49.06216624
40;29;14;1;6;0;rectangular;96.96870635;38.45579366;28.5329028
40;30;14;1;6;0;rectangular;98.55323151;79.11895647;58.21435186
40;31;14;1;6;0;rectangular;70.48424146;52.43458223;61.8268767
40;32;14;1;6;0;rectangular;86.03668094;77.63169818;93.19487309
40;33;14;1;6;0;rectangular;92.72199126;72.27112571;66.84133775
40;34;14;1;6;0;rectangular;87.46455697;80.37837526;76.76761883
40;35;14;1;6;0;rectangular;90.13331739;62.68086056;19.55984726
40;36;14;1;6;0;rectangular;81.0013428;55.13463259;69.11474173
40;37;14;1;6;0;rectangular;105.0258292;100.8118089;80.7766852
40;38;14;1;6;0;rectangular;82.58007295;65.70703086;70.96755537
40;39;14;1;6;0;rectangular;95.2166706;79.67131635;86.35498375
40;40;14;1;6;0;rectangular;88.1390093;73.02048206;59.48426356
40;41;14;1;6;0;rectangular;83.08555747;65.36619098;44.9756432
40;42;14;1;6;0;rectangular;98.21762611;97.148574;64.7619501
40;43;14;1;6;0;rectangular;65.74160947;61.59893066;54.32866886
40;44;14;1;6;0;rectangular;67.05790305;45.87145408;19.65581297
40;45;14;1;6;0;rectangular;92.97854466;89.09824126;64.32881718
40;46;14;1;6;0;rectangular;94.33073247;88.44313142;74.25713377
40;47;14;1;6;0;rectangular;96.57838314;84.52258845;76.00789801
40;48;14;1;6;0;rectangular;112.8383489;53.23794632;86.57036427
40;49;14;1;6;0;rectangular;56.70925068;47.45958822;28.40287816
40;50;14;1;6;0;rectangular;89.7349601;84.18233284;81.54466069
40;51;14;1;6;0;rectangular;92.51009515;67.57061565;49.30352927
40;52;14;1;6;0;rectangular;72.59377577;39.84092774;25.16146493
40;53;14;1;6;0;rectangular;81.00546478;61.47643602;50.33803174
40;54;14;1;6;0;rectangular;81.81000465;58.84711482;36.50886132
40;55;14;1;6;0;rectangular;68.37984208;47.21252538;51.01385386
40;56;14;1;6;0;rectangular;98.41371906;89.46953872;93.4513851
40;57;14;1;6;0;rectangular;115.3560749;85.548887;73.86428346
40;58;14;1;6;0;rectangular;91.03302748;77.26142984;70.48240876
40;59;14;1;6;0;rectangular;79.65284795;54.69856368;52.11412829
40;60;14;1;6;0;rectangular;89.58791755;64.21700211;64.34722228
40;61;14;1;6;0;rectangular;63.97498856;54.6327707;43.03182121
40;62;14;1;6;0;rectangular;74.71584518;48.51027558;38.6751374
40;63;14;1;6;0;rectangular;49.54679763;20.41436892;15.35810247
40;64;14;1;6;0;rectangular;58.27069993;27.48632623;14.95010583
40;65;14;1;6;0;rectangular;79.68007087;59.07055574;39.24204041
40;66;14;1;6;0;rectangular;100.5689396;86.51388476;81.13970753
40;67;14;1;6;0;rectangular;88.17647182;84.09494683;73.61365819
40;68;14;1;6;0;rectangular;105.0414335;103.6097433;93.29419817
40;69;14;1;6;0;rectangular;103.9100174;93.22927054;84.03592116
40;70;14;1;6;0;rectangular;80.89460019;80.73084459;86.03902902
40;71;14;1;6;0;rectangular;106.0317864;97.55450918;94.26634201
40;72;14;1;6;0;rectangular;92.99093843;80.26350506;78.97699613
40;73;14;1;6;0;rectangular;104.5668214;90.84647175;68.73671731
40;74;14;1;6;0;rectangular;60.50407303;42.11229127;40.39724392
40;75;14;1;6;0;rectangular;80.22446626;68.74716247;54.39519403
40;76;14;1;6;0;rectangular;107.2550301;106.0734326;101.1517184
40;77;14;1;6;0;rectangular;72.38481982;55.70901756;46.93031331
40;78;14;1;6;0;rectangular;82.17846389;78.33107385;54.87171652
40;79;14;1;6;0;rectangular;92.83065773;56.29334265;46.99523993
40;80;14;1;6;0;rectangular;102.8901318;102.4785172;97.26497846
40;81;14;1;6;0;rectangular;91.98473032;91.39832137;85.13215035
40;82;14;1;6;0;rectangular;98.66325322;96.0152762;74.60242565
40;83;14;1;6;0;rectangular;106.7900204;104.8755262;75.30406908
40;84;14;1;6;0;rectangular;92.50636536;65.01279194;68.33461304
40;85;14;1;6;0;rectangular;89.62877528;73.2667304;43.52325305
40;86;14;1;6;0;rectangular;82.0950465;76.68477394;82.68334479
40;87;14;1;6;0;rectangular;119.9516018;35.4437103;44.16192082
40;88;14;1;6;0;rectangular;69.15143425;30.69144272;29.12627167
40;89;14;1;6;0;rectangular;79.79373188;45.64736236;28.45035411
40;90;14;1;6;0;rectangular;97.8158237;93.8906655;77.64028523
40;91;14;1;6;0;rectangular;100.9603533;48.81006789;37.77548005
40;92;14;1;6;0;rectangular;84.84090611;74.207588;58.88948141
40;93;14;1;6;0;rectangular;91.51176975;71.76755241;73.12824646
40;94;14;1;6;0;rectangular;65.27796596;52.48482254;31.266892
40;95;14;1;6;0;rectangular;72.20454932;51.33193687;31.32075249
40;96;14;1;6;0;rectangular;116.2859137;63.06923418;62.75940064
40;97;14;1;6;0;rectangular;71.45374233;19.17352107;15.67445067
40;98;14;1;6;0;rectangular;92.26685491;70.04804045;60.65758008
40;99;14;1;6;0;rectangular;106.8245019;117.5686651;84.83696424
40;100;14;1;6;0;rectangular;108.6043458;102.5621972;100.6401902
50;1;14;1;2;0;rectangular;13.07755249;11.90954133;6.95820054
50;2;14;1;2;0;rectangular;32.39369374;12.69616538;5.110632835
50;3;14;1;2;0;rectangular;11.75680086;11.15555524;7.271992281
50;4;14;1;2;0;rectangular;25.13456848;10.87028395;5.893433154
50;5;14;1;2;0;rectangular;13.74915104;4.702867491;2.27677417
50;6;14;1;2;0;rectangular;19.17357948;9.029959419;3.844339385
50;7;14;1;2;0;rectangular;38.40412807;15.52692666;4.029872998
50;8;14;1;2;0;rectangular;24.05807627;15.85696174;4.419640051
50;9;14;1;2;0;rectangular;17.93989063;12.91426667;5.320600006
50;10;14;1;2;0;rectangular;13.19377649;8.449594016;4.091181889
50;11;14;1;2;0;rectangular;12.35132944;8.274561683;5.327414317
50;12;14;1;2;0;rectangular;14.94410568;9.53093325;6.028384525
50;13;14;1;2;0;rectangular;16.00584391;6.347974152;2.890487199
50;14;14;1;2;0;rectangular;16.92576211;7.846248224;1.371306719
50;15;14;1;2;0;rectangular;13.33868615;8.210391047;2.968238336
50;16;14;1;2;0;rectangular;12.74947022;6.784776692;2.77693233
50;17;14;1;2;0;rectangular;16.15473962;11.38358304;2.940145067
50;18;14;1;2;0;rectangular;38.39553329;12.61890478;6.514864248
50;19;14;1;2;0;rectangular;20.47435863;14.19880581;6.746121915
50;20;14;1;2;0;rectangular;33.13824851;9.149841551;1.714245808
50;21;14;1;2;0;rectangular;31.31884977;9.997317899;4.163972087
50;22;14;1;2;0;rectangular;21.73987341;9.059684375;2.141417648
50;23;14;1;2;0;rectangular;15.74548391;7.493863326;3.669129494
50;24;14;1;2;0;rectangular;14.72079688;15.06931346;5.911990219
50;25;14;1;2;0;rectangular;16.08273802;6.341031953;3.231073102
50;26;14;1;2;0;rectangular;18.85656975;7.057248511;1.909094707
50;27;14;1;2;0;rectangular;18.45064869;11.31648938;3.655542073
50;28;14;1;2;0;rectangular;15.57216036;8.372534226;3.485927321
50;29;14;1;2;0;rectangular;22.79851572;8.463688235;6.641072415
50;30;14;1;2;0;rectangular;21.37452157;11.03534835;5.660024313
50;31;14;1;2;0;rectangular;12.77851467;7.248934621;4.779276883
50;32;14;1;2;0;rectangular;13.32460735;12.0747882;8.711744539
50;33;14;1;2;0;rectangular;15.93892053;8.467865786;6.583621806
50;34;14;1;2;0;rectangular;18.35036014;10.00589902;5.689481253
50;35;14;1;2;0;rectangular;16.45400126;5.48466373;3.476547184
50;36;14;1;2;0;rectangular;10.65198205;6.612640303;5.398596576
50;37;14;1;2;0;rectangular;25.3857039;15.19985816;2.872719596
