"","GridSize","seed","alpha","lambda","beta","type","SNorm","SNormTapered","SNormSeparTapered","L1Selected","L2Selected"
"941",40,41,1,2,0,"rectangular",15.1579608168005,1.44143202117995,2.17043106866564,5,5
"942",40,42,1,2,0,"rectangular",26.6071604181839,2.79809225869965,1.94696903767577,5,6
"943",40,43,1,2,0,"rectangular",20.7620587158796,8.56184371103619,5.5722202330932,7,15
"944",40,44,1,2,0,"rectangular",29.8096329365925,5.61551464272898,4.3620320942486,5,4
"945",40,45,1,2,0,"rectangular",17.2094916517355,4.19621396947962,2.27906396630711,4,5
"946",40,46,1,2,0,"rectangular",20.8638394420577,3.12133878206899,1.37457253052162,6,5
"947",40,47,1,2,0,"rectangular",11.0698784400703,7.14458455047693,5.69983761381232,4,5
"948",40,48,1,2,0,"rectangular",27.6372868133272,10.0964475716886,3.76814897557007,7,6
"949",40,49,1,2,0,"rectangular",30.8790002193175,5.38928432339691,3.35203160587818,5,6
"950",40,50,1,2,0,"rectangular",16.9832987717417,6.51148467429507,5.91634242968313,4,4
"951",40,51,1,2,0,"rectangular",25.1778580218759,9.32076300730111,4.96835778431559,8,11
"952",40,52,1,2,0,"rectangular",10.2505865993008,3.78673733171014,5.43570901914811,5,6
"953",40,53,1,2,0,"rectangular",10.7071140302111,4.11678540394941,5.18807264969085,4,5
"954",40,54,1,2,0,"rectangular",20.3465041627351,2.36940552160348,2.84176309935912,4,5
"955",40,55,1,2,0,"rectangular",8.25918329102354,3.07181279035477,3.5321250542408,5,6
"956",40,56,1,2,0,"rectangular",13.6920534849817,9.9135040986759,8.58965612148078,14,4
"957",40,57,1,2,0,"rectangular",23.0301570337643,10.6132370943914,14.4189055108295,5,8
"958",40,58,1,2,0,"rectangular",12.1715771426437,4.51226702899115,5.76127589716857,11,5
"959",40,59,1,2,0,"rectangular",17.425877254506,3.37719766515669,2.84879297674255,5,6
"960",40,60,1,2,0,"rectangular",15.9148220775817,7.23759571408939,6.52628399362911,8,7
"961",40,61,1,2,0,"rectangular",16.2235609789478,3.61394041646836,3.9999529630414,5,5
"962",40,62,1,2,0,"rectangular",13.8236679346844,4.11668634416949,3.45458171445124,5,4
"963",40,63,1,2,0,"rectangular",15.2972582867325,3.85335995289308,4.28300391292067,5,4
"964",40,64,1,2,0,"rectangular",15.7569265380745,2.99943893052459,1.89070096984152,7,5
"965",40,65,1,2,0,"rectangular",19.4999220544631,4.42736120903491,4.23018033300275,4,5
"966",40,66,1,2,0,"rectangular",12.6509177396171,6.9162299889512,7.3166826117338,5,4
"967",40,67,1,2,0,"rectangular",13.7688580247073,3.31690996090435,2.93259725975019,5,7
"968",40,68,1,2,0,"rectangular",12.7633951652213,7.48976759717149,8.08319033834506,4,4
"969",40,69,1,2,0,"rectangular",12.4458246914811,5.05440163016554,5.4147944994195,5,5
"970",40,70,1,2,0,"rectangular",12.7551224553572,9.32564827029276,9.73563343734,4,4
"971",40,71,1,2,0,"rectangular",12.7017825522831,6.99429351368079,5.5163460262652,4,5
"972",40,72,1,2,0,"rectangular",16.9623377150859,7.40172530398902,5.9650891944121,4,4
"973",40,73,1,2,0,"rectangular",25.7437006931699,3.05578322177954,2.77234303291046,4,5
"974",40,74,1,2,0,"rectangular",12.0903379720912,2.38807136151597,2.99206673283894,6,5
"975",40,75,1,2,0,"rectangular",10.1418208179411,3.39447276532202,5.89421267001921,6,5
"976",40,76,1,2,0,"rectangular",14.795941750314,9.78233419688108,9.91291077083044,4,4
"977",40,77,1,2,0,"rectangular",23.9547974983095,2.98518234074563,2.02242474590842,4,5
"978",40,78,1,2,0,"rectangular",14.0817769656439,2.71748487055389,1.63411345527858,5,5
"979",40,79,1,2,0,"rectangular",13.3233464533723,3.23098815507006,4.18407175694467,6,4
"980",40,80,1,2,0,"rectangular",19.0911907521051,11.0762917506872,4.42550259433077,12,5
"981",40,81,1,2,0,"rectangular",10.9272546288578,6.71970328009327,7.3120684825575,4,5
"982",40,82,1,2,0,"rectangular",16.6091086189205,6.1411979739986,5.13477258257459,5,5
"983",40,83,1,2,0,"rectangular",18.8867568282731,3.35458013592176,2.9656377421597,4,6
"984",40,84,1,2,0,"rectangular",11.8666230506156,4.69630753624183,7.39407172759889,4,5
"985",40,85,1,2,0,"rectangular",40.8777494993151,16.7683566109327,7.05790676494786,10,12
"986",40,86,1,2,0,"rectangular",12.5060574752046,8.62773999850179,8.24466972710553,5,4
"987",40,87,1,2,0,"rectangular",31.0568062576769,12.0413521986323,5.81786709561676,8,9
"988",40,88,1,2,0,"rectangular",21.7070390918257,2.64768728775323,1.56047545372294,6,6
"989",40,89,1,2,0,"rectangular",26.7345901195525,4.98008098496624,3.36280054833034,6,5
"990",40,90,1,2,0,"rectangular",15.0533555471422,6.22794449528574,6.57357377648889,4,4
"991",40,91,1,2,0,"rectangular",22.9294212955706,3.27529269780891,4.42128619296409,5,5
"992",40,92,1,2,0,"rectangular",17.6843081776437,3.69175906579211,3.32280414163013,5,6
"993",40,93,1,2,0,"rectangular",18.923880895888,2.54335220289631,3.3337719451552,4,6
"994",40,94,1,2,0,"rectangular",17.3684557685778,2.91802401390994,1.23241564409454,6,5
"995",40,95,1,2,0,"rectangular",29.3162878979298,10.6156379206455,6.9725218288202,11,6
"996",40,96,1,2,0,"rectangular",34.2161349289733,7.67095044191762,6.77991496096543,6,7
"997",40,97,1,2,0,"rectangular",16.7965802535848,3.76519234049232,2.75476725967196,4,6
"998",40,98,1,2,0,"rectangular",15.4977632234794,4.33545165481289,3.93460429020289,4,6
"999",40,99,1,2,0,"rectangular",38.4474523585572,23.1140368295421,8.22057518690042,17,11
"1000",40,100,1,2,0,"rectangular",14.2914261382154,9.63955808893971,8.93363441823794,4,3
"1001",40,1,1,4,0,"rectangular",44.2745558615436,33.6776695187729,36.8977755782309,7,8
"1002",40,2,1,4,0,"rectangular",31.1342613129051,23.214520563306,13.1906740563779,7,7
"1003",40,3,1,4,0,"rectangular",50.5412634204899,39.8303256183193,39.9794648476853,7,7
"1004",40,4,1,4,0,"rectangular",37.9822480014625,24.028869670825,28.3067394960458,9,7
"1005",40,5,1,4,0,"rectangular",29.1083003056156,19.5533902530259,18.996604542297,12,8
"1006",40,6,1,4,0,"rectangular",46.3143078278662,24.9585421912954,19.1855197412314,9,8
"1007",40,7,1,4,0,"rectangular",66.1000315606788,31.9899180538869,16.7861881048232,11,13
"1008",40,8,1,4,0,"rectangular",46.8724965502827,23.3775395669084,18.5901190552033,18,6
"1009",40,9,1,4,0,"rectangular",45.9631648649002,36.1197387343846,34.8365005065607,5,10
"1010",40,10,1,4,0,"rectangular",38.1371070726258,32.5409755627584,33.9213301967899,8,6
"1011",40,11,1,4,0,"rectangular",40.5140629441921,18.5370942128234,26.0019181099402,8,11
"1012",40,12,1,4,0,"rectangular",28.2872085305339,12.7544080839204,27.0823543932307,9,8
"1013",40,13,1,4,0,"rectangular",32.5641799292928,23.1766925152148,21.9663751448183,11,6
"1014",40,14,1,4,0,"rectangular",90.885983278943,34.5061670534035,19.9429720267555,8,16
"1015",40,15,1,4,0,"rectangular",26.7993014673303,16.3727072471951,20.032036858627,8,15
"1016",40,16,1,4,0,"rectangular",38.3309911784518,22.7900209478108,21.3285112168624,8,11
"1017",40,17,1,4,0,"rectangular",52.652593739606,45.5233052503162,39.8231192016278,7,16
"1018",40,18,1,4,0,"rectangular",75.5324901283939,46.3865975678576,33.4299214888268,9,30
"1019",40,19,1,4,0,"rectangular",51.7801281512038,44.7627066431179,34.5436325867095,14,12
"1020",40,20,1,4,0,"rectangular",82.2897147308837,48.5956757001795,14.2368039911827,13,22
"1021",40,21,1,4,0,"rectangular",55.4020014771897,38.2797832197215,15.4977860279949,9,22
"1022",40,22,1,4,0,"rectangular",70.0820047251543,62.7459343305562,26.7850819354126,26,23
"1023",40,23,1,4,0,"rectangular",44.2248821444938,25.3623193228556,29.8921777894708,8,7
"1024",40,24,1,4,0,"rectangular",50.6590054172921,43.8652032593511,41.6721104744121,7,5
"1025",40,25,1,4,0,"rectangular",40.0142223310005,19.3763727693467,17.3086998025211,10,8
"1026",40,26,1,4,0,"rectangular",37.7482971332873,29.8847787257913,22.6051823553809,9,7
"1027",40,27,1,4,0,"rectangular",71.2788727134313,37.7884922230086,22.9462825209656,11,17
"1028",40,28,1,4,0,"rectangular",32.9773879582015,17.8373259407302,14.9763110611775,8,10
"1029",40,29,1,4,0,"rectangular",37.2642434522729,22.0432765751491,21.1195639744619,20,9
"1030",40,30,1,4,0,"rectangular",44.7106139461859,39.9122263635938,20.6211186019328,21,8
"1031",40,31,1,4,0,"rectangular",32.7399295953139,19.1324779914906,23.2219678670969,13,6
"1032",40,32,1,4,0,"rectangular",44.7160687969769,41.8111599709103,44.3231120651315,8,7
"1033",40,33,1,4,0,"rectangular",40.6358629592501,25.0772153229953,22.4545799732176,8,12
"1034",40,34,1,4,0,"rectangular",46.4170287901315,43.5488959819331,41.4645415146264,8,17
"1035",40,35,1,4,0,"rectangular",60.787146829296,12.0155501360798,10.0129640065821,8,9
"1036",40,36,1,4,0,"rectangular",44.5184144926856,25.5550688036126,28.3488731168575,6,10
"1037",40,37,1,4,0,"rectangular",51.0946918866752,52.2996523514702,40.1417766439866,14,14
"1038",40,38,1,4,0,"rectangular",39.9861033275312,29.7839638168813,27.6036822157826,19,7
"1039",40,39,1,4,0,"rectangular",38.5475031923478,40.2942753288042,40.4468969078937,6,6
"1040",40,40,1,4,0,"rectangular",39.3616354550144,30.4602361486269,24.820258879084,15,11
"1041",40,41,1,4,0,"rectangular",42.2970391196206,32.2052293222002,19.1303108855403,12,10
"1042",40,42,1,4,0,"rectangular",71.7194131876302,43.0271512592228,21.6523943008107,11,20
"1043",40,43,1,4,0,"rectangular",41.1509643678173,22.7568496574876,20.5107801899567,8,9
"1044",40,44,1,4,0,"rectangular",32.0727207152582,15.5920588102479,12.1535224519562,8,7
"1045",40,45,1,4,0,"rectangular",46.1610094070877,26.9724015378646,19.8111455655741,15,5
"1046",40,46,1,4,0,"rectangular",44.3835670938632,29.4795435604237,25.378924711831,6,10
"1047",40,47,1,4,0,"rectangular",37.9221261600898,25.6369610034229,17.0568276273145,16,15
"1048",40,48,1,4,0,"rectangular",78.8260846522719,42.0255153358449,47.9008892287027,11,12
"1049",40,49,1,4,0,"rectangular",34.6877342846932,29.1836859340219,16.5509185696225,19,7
"1050",40,50,1,4,0,"rectangular",45.3471710889647,33.579579515663,33.0588682563658,8,6
"1051",40,51,1,4,0,"rectangular",47.0018819961089,29.3519478254247,16.5965603025916,13,14
"1052",40,52,1,4,0,"rectangular",59.1102006668176,37.0096714690469,23.8231376853528,19,13
"1053",40,53,1,4,0,"rectangular",29.2089926986813,15.7871277613378,18.9609306876884,8,10
"1054",40,54,1,4,0,"rectangular",44.2193250044835,15.2114156579297,7.58486355735847,9,13
"1055",40,55,1,4,0,"rectangular",31.3550517794957,21.7044142304931,26.0400341117246,8,7
"1056",40,56,1,4,0,"rectangular",50.4161421131566,46.0576755221032,43.9825941201593,12,15
"1057",40,57,1,4,0,"rectangular",70.5535171085558,46.5729067588583,59.7797794460838,7,26
"1058",40,58,1,4,0,"rectangular",42.9673482457656,26.7929952402701,30.1170776262599,10,6
"1059",40,59,1,4,0,"rectangular",41.4112773912557,14.8274425884069,23.8844297401407,9,7
"1060",40,60,1,4,0,"rectangular",41.3464017322676,25.2844654103773,18.0998715498208,16,8
"1061",40,61,1,4,0,"rectangular",37.7357686328974,20.1771013777468,18.7699680408345,7,11
"1062",40,62,1,4,0,"rectangular",41.0015204655886,16.4424169902499,5.74737818629019,11,9
"1063",40,63,1,4,0,"rectangular",35.2066512844513,14.3306093878842,8.8415637220337,16,9
"1064",40,64,1,4,0,"rectangular",29.5012543287123,6.49840899694541,7.41739362357914,8,10
"1065",40,65,1,4,0,"rectangular",42.9658310752861,35.1253621740578,20.219603324639,16,12
"1066",40,66,1,4,0,"rectangular",47.1390316705735,35.5661447067544,34.5438010863273,11,7
"1067",40,67,1,4,0,"rectangular",49.3964731130071,28.1251421356297,26.4678958008241,6,9
"1068",40,68,1,4,0,"rectangular",54.2227793762657,47.4995694853993,42.0765735289202,6,15
"1069",40,69,1,4,0,"rectangular",46.7603886421129,24.0950022896251,26.693129486689,6,16
"1070",40,70,1,4,0,"rectangular",45.7941667728745,35.7588061533178,36.0554280105473,9,8
"1071",40,71,1,4,0,"rectangular",46.8935152082707,39.1112370900016,34.4900111991581,8,6
"1072",40,72,1,4,0,"rectangular",34.629219508667,33.2362250443322,31.8205761401996,6,9
"1073",40,73,1,4,0,"rectangular",49.8757526964459,46.8386337490016,25.47100884136,11,19
"1074",40,74,1,4,0,"rectangular",32.6279576876644,25.8695259064178,22.6433476280571,8,23
"1075",40,75,1,4,0,"rectangular",41.6670349566888,27.1529677962881,23.9756223243954,23,7
"1076",40,76,1,4,0,"rectangular",54.1819898367244,44.1402119426841,45.0766782615597,6,8
"1077",40,77,1,4,0,"rectangular",41.0002841464751,21.1103776865869,19.0871946538376,7,7
"1078",40,78,1,4,0,"rectangular",39.9601865572058,28.3298692310231,16.0611282787972,9,20
"1079",40,79,1,4,0,"rectangular",60.8335841539944,38.8143321650378,31.7698400291469,24,9
"1080",40,80,1,4,0,"rectangular",50.0952406386895,48.0623624463161,40.8490484196191,14,26
"1081",40,81,1,4,0,"rectangular",44.8787131294562,37.8518216058739,37.257298664519,10,6
"1082",40,82,1,4,0,"rectangular",46.2071807045545,46.2117976009752,37.0538515357294,14,12
"1083",40,83,1,4,0,"rectangular",51.1891658056638,34.9030870960169,30.8046325693911,8,6
"1084",40,84,1,4,0,"rectangular",36.5235826213802,19.5098368914927,27.4232798556139,8,10
"1085",40,85,1,4,0,"rectangular",42.9022314122747,16.4973562218833,7.18459213715447,9,8
"1086",40,86,1,4,0,"rectangular",45.0051377338097,33.4153390428772,39.5057997594644,5,11
"1087",40,87,1,4,0,"rectangular",57.2501705889714,20.2082626241192,14.4756266436241,12,13
"1088",40,88,1,4,0,"rectangular",41.6112648478604,16.1506837540432,11.4497518821667,10,11
"1089",40,89,1,4,0,"rectangular",42.6125953633617,21.1455049137279,21.6361134640699,7,15
"1090",40,90,1,4,0,"rectangular",43.6372661313422,38.4219522095076,36.6765405924407,15,7
"1091",40,91,1,4,0,"rectangular",67.5884180430404,25.3795131479563,32.4822429168051,12,13
"1092",40,92,1,4,0,"rectangular",42.6504385628579,42.6297965548506,28.5752414674118,10,20
"1093",40,93,1,4,0,"rectangular",35.5387413265107,12.9464509285064,12.2888324668663,10,10
"1094",40,94,1,4,0,"rectangular",44.8679081589351,13.6429206053784,11.5635372101464,8,10
"1095",40,95,1,4,0,"rectangular",62.4653124980052,47.7674172943023,37.5764294782585,11,27
"1096",40,96,1,4,0,"rectangular",80.7728700652499,63.4176024478,49.9325510660798,27,13
"1097",40,97,1,4,0,"rectangular",36.2327084581024,17.3615616993212,10.8791427411779,12,13
"1098",40,98,1,4,0,"rectangular",40.01025743906,29.2170250065643,24.5964908341212,10,8
"1099",40,99,1,4,0,"rectangular",71.6696475129457,58.2402591084239,26.5017531599728,21,18
"1100",40,100,1,4,0,"rectangular",50.5829718998455,49.5377724470696,45.0353494647647,8,7
"1101",40,1,1,6,0,"rectangular",90.5517107048669,77.6443555007927,77.3134815682967,9,13
"1102",40,2,1,6,0,"rectangular",79.6663682217182,58.3982248295871,40.0234295485892,8,12
"1103",40,3,1,6,0,"rectangular",104.082661890514,101.392007346691,94.2092122031954,15,12
"1104",40,4,1,6,0,"rectangular",97.7372078798657,93.9182890286052,70.7712486885742,18,16
"1105",40,5,1,6,0,"rectangular",69.2782250412929,46.9442810259743,47.2431826628191,31,8
"1106",40,6,1,6,0,"rectangular",83.5775222698634,65.5736325877989,63.9047808764736,9,9
"1107",40,7,1,6,0,"rectangular",125.737651424736,96.3145610304146,53.31976137913,30,16
"1108",40,8,1,6,0,"rectangular",99.3290548254089,69.3822067480955,53.7926234012307,21,8
"1109",40,9,1,6,0,"rectangular",96.1708986496793,90.9358017917982,87.9145289504331,6,10
"1110",40,10,1,6,0,"rectangular",91.7994689827209,76.4713880182886,76.9241051955152,14,7
"1111",40,11,1,6,0,"rectangular",71.7648571170222,47.8576648969693,63.000744118628,14,10
"1112",40,12,1,6,0,"rectangular",60.8025047721651,59.1748439163351,50.2111461257011,28,30
"1113",40,13,1,6,0,"rectangular",70.0329049401968,48.887305250569,54.4973428527722,21,9
"1114",40,14,1,6,0,"rectangular",123.976573572713,118.250918785298,92.6215720065423,37,19
"1115",40,15,1,6,0,"rectangular",71.925646730811,41.6045552648696,50.8952912811245,14,11
"1116",40,16,1,6,0,"rectangular",87.9215561801623,81.8261032613018,75.1045666005094,16,22
"1117",40,17,1,6,0,"rectangular",104.84812380069,87.209535250917,85.2663697339097,8,7
"1118",40,18,1,6,0,"rectangular",101.453870828232,100.286491654281,91.494592029962,37,35
"1119",40,19,1,6,0,"rectangular",106.504272079074,99.6567004574443,97.7346571486782,11,7
"1120",40,20,1,6,0,"rectangular",60.1962480915524,20.9872143405809,11.3610746277389,15,12
"1121",40,21,1,6,0,"rectangular",56.487304720666,47.719560752931,36.3845254501839,29,10
"1122",40,22,1,6,0,"rectangular",99.3135358346451,44.1991522434059,39.2046987050806,13,22
"1123",40,23,1,6,0,"rectangular",90.3395748597465,75.4258565105226,72.4719725967739,19,12
"1124",40,24,1,6,0,"rectangular",99.2326764293034,95.3055636063525,95.4580340419376,7,7
"1125",40,25,1,6,0,"rectangular",74.3354835781119,57.4358694915364,55.2877389358354,8,11
"1126",40,26,1,6,0,"rectangular",86.1503445354091,65.4495177758457,57.1004752601549,25,7
"1127",40,27,1,6,0,"rectangular",71.0725751623734,51.7777594052705,38.0828539549412,14,9
"1128",40,28,1,6,0,"rectangular",74.5489388809714,51.2267294555406,50.4550936397823,10,11
"1129",40,29,1,6,0,"rectangular",96.96870635476,89.9079391230364,54.534247851838,24,25
"1130",40,30,1,6,0,"rectangular",98.5532315058266,81.9442741228684,61.9375752013883,10,18
"1131",40,31,1,6,0,"rectangular",70.4842414589405,47.9142017170973,58.7186471649135,17,8
"1132",40,32,1,6,0,"rectangular",86.036680941056,76.8990573287069,92.2740473760359,17,10
"1133",40,33,1,6,0,"rectangular",92.7219912585126,65.0938826503941,68.3410036581764,11,11
"1134",40,34,1,6,0,"rectangular",87.464556966497,76.9558673018838,73.4534103060182,16,18
"1135",40,35,1,6,0,"rectangular",90.1333173931988,40.3490888354937,32.680955477467,32,9
"1136",40,36,1,6,0,"rectangular",81.001342802103,78.9860230585903,79.8676797106857,29,16
"1137",40,37,1,6,0,"rectangular",105.025829202724,99.7963048594541,85.5174983272993,26,7
"1138",40,38,1,6,0,"rectangular",82.5800729538795,60.303109371656,69.3685730238121,8,20
